40.2851232	-96.8251487
40.28513	-96.82507
40.28514	-96.82496
40.28514	-96.82491
40.28514	-96.82477
40.28514	-96.82469
40.28515	-96.82461
40.28518	-96.8245
40.28519	-96.82446
40.28524	-96.82431
40.28525	-96.82428
40.28536	-96.82396
40.28538	-96.82388
40.28539	-96.8238
40.28539	-96.82369
40.28538	-96.82355
40.28537	-96.82344
40.28532	-96.82328
40.28529	-96.82317
40.28526	-96.82305
40.28526	-96.82304
40.28524	-96.82291
40.28523	-96.82281
40.28522	-96.82267
40.28521	-96.82248
40.28521	-96.82233
40.2852132	-96.8223276
40.2853	-96.82233
40.28548	-96.82232
40.28587	-96.82233
40.2858723	-96.822332
40.28582	-96.82181
40.28574	-96.82106
40.28573	-96.82094
40.28571	-96.8208
40.28562	-96.8199
40.2856	-96.81977
40.28554	-96.8192
40.28551	-96.81884
40.2855	-96.81873
40.28547	-96.8185
40.28543	-96.81803
40.28541	-96.81791
40.2854	-96.81779
40.28538	-96.81756
40.28536	-96.81733
40.28533	-96.81698
40.2853	-96.81664
40.28522	-96.81563
40.28516	-96.81486
40.28514	-96.81466
40.28507	-96.81364
40.28507	-96.8136
40.28504	-96.81329
40.28495	-96.81219
40.28488	-96.81134
40.28485	-96.81087
40.28479	-96.81014
40.28473	-96.80948
40.28464	-96.80872
40.28462	-96.80848
40.28461	-96.80841
40.28458	-96.80815
40.28449	-96.80752
40.28446	-96.80727
40.28436	-96.80666
40.28435	-96.80663
40.28432	-96.8064
40.2843	-96.80627
40.28425	-96.80599
40.28419	-96.80565
40.2841	-96.80513
40.28403	-96.80478
40.28391	-96.80417
40.28389	-96.80405
40.28379	-96.80358
40.28372	-96.80326
40.28369	-96.80313
40.28365	-96.80297
40.2835	-96.80236
40.2834	-96.80195
40.28333	-96.80167
40.28328	-96.80147
40.28324	-96.80131
40.28319	-96.80113
40.28311	-96.80083
40.28306	-96.80066
40.28292	-96.80013
40.28288	-96.79997
40.28273	-96.79942
40.28264	-96.79909
40.28246	-96.79844
40.28239	-96.79814
40.28232	-96.7979
40.282	-96.79668
40.28174	-96.79572
40.28156	-96.79506
40.28154	-96.79497
40.2815	-96.79484
40.28137	-96.79432
40.2812	-96.79373
40.28114	-96.79351
40.28108	-96.79329
40.28106	-96.79321
40.28096	-96.79287
40.28095	-96.79285
40.28082	-96.79241
40.28076	-96.79219
40.28072	-96.79205
40.28056	-96.79153
40.28049	-96.7913
40.28012	-96.79011
40.27954	-96.78829
40.27929	-96.78746
40.2791	-96.78685
40.27889	-96.78616
40.27866	-96.78541
40.27856	-96.78511
40.27842	-96.78469
40.27833	-96.78441
40.27827	-96.78424
40.27821	-96.78408
40.27817	-96.78396
40.27811	-96.78382
40.27802	-96.78358
40.27793	-96.78335
40.27785	-96.78316
40.27779	-96.78302
40.27773	-96.78288
40.27761	-96.78261
40.27754	-96.78245
40.27742	-96.7822
40.27726	-96.78187
40.27703	-96.7814
40.27651	-96.78041
40.27608	-96.77959
40.27571	-96.77889
40.27565	-96.77878
40.27541	-96.77834
40.27524	-96.77803
40.27515	-96.77789
40.27501	-96.77767
40.27489	-96.77751
40.27481	-96.7774
40.27468	-96.77723
40.27454	-96.77707
40.27449	-96.77701
40.27429	-96.7768
40.27415	-96.77666
40.27398	-96.77651
40.27387	-96.77642
40.27375	-96.77632
40.27362	-96.77622
40.2735	-96.77614
40.27337	-96.77606
40.27327	-96.77599
40.27305	-96.77587
40.27299	-96.77584
40.27283	-96.77577
40.27269	-96.7757
40.27257	-96.77565
40.27251	-96.77563
40.27244	-96.77561
40.27231	-96.77556
40.27219	-96.77552
40.27214	-96.77551
40.27206	-96.77549
40.27194	-96.77546
40.27183	-96.77544
40.27171	-96.77542
40.27161	-96.7754
40.27157	-96.7754
40.2715	-96.77539
40.27138	-96.77538
40.27126	-96.77537
40.27067	-96.77537
40.27047	-96.77536
40.26949	-96.77535
40.26843	-96.77535
40.26783	-96.77535
40.26769	-96.77535
40.26753	-96.77535
40.26739	-96.77534
40.26714	-96.77534
40.26698	-96.77533
40.2668	-96.77532
40.26665	-96.77532
40.2666	-96.77531
40.26654	-96.7753
40.26642	-96.77529
40.26622	-96.77527
40.2661	-96.77525
40.26603	-96.77523
40.26592	-96.7752
40.2659217	-96.7752045
40.26592	-96.77485
40.26592	-96.77475
40.26592	-96.77462
40.26592	-96.77423
40.26592	-96.77346
40.26592	-96.77329
40.26592	-96.7732
40.26592	-96.77317
40.26592	-96.77293
40.26592	-96.7728
40.26592	-96.77237
40.26591	-96.77195
40.26591	-96.77152
40.26591	-96.77135
40.26591	-96.77087
40.26591	-96.77029
40.26591	-96.76976
40.26591	-96.76807
40.2659	-96.76647
40.2659	-96.76568
40.2659022	-96.7656792
40.26582	-96.76568
40.26564	-96.76568
40.26438	-96.76568
40.26413	-96.76568
40.26289	-96.7657
40.26181	-96.76566
40.26159	-96.76565
40.26123	-96.76564
40.26122	-96.76564
40.26087	-96.76563
40.26	-96.76559
40.25953	-96.76557
40.25948	-96.76557
40.2593	-96.76557
40.25894	-96.76556
40.25872	-96.76555
40.25853	-96.76554
40.25848	-96.76554
40.25817	-96.76553
40.2579	-96.76552
40.25763	-96.76552
40.25745	-96.76551
40.25717	-96.7655
40.25711	-96.7655
40.25679	-96.76548
40.25644	-96.76547
40.25628	-96.76547
40.25582	-96.76545
40.25495	-96.76542
40.25431	-96.76539
40.25406	-96.76538
40.25332	-96.76536
40.25306	-96.76535
40.25284	-96.76534
40.25278	-96.76533
40.25167	-96.7653
40.2513	-96.76529
40.25075	-96.76528
40.2506	-96.76528
40.25	-96.76524
40.24976	-96.76523
40.24946	-96.76522
40.24944	-96.76522
40.24837	-96.76519
40.24765	-96.76518
40.24747	-96.76518
40.24711	-96.76518
40.2466	-96.76518
40.24567	-96.76518
40.24477	-96.76518
40.24404	-96.76518
40.24369	-96.76518
40.24351	-96.76518
40.24315	-96.76519
40.24297	-96.76519
40.24279	-96.76519
40.24118	-96.7652
40.24082	-96.7652
40.24001	-96.76521
40.23922	-96.76523
40.23805	-96.76525
40.23787	-96.76525
40.23679	-96.76527
40.23625	-96.76527
40.23601	-96.76526
40.23535	-96.76527
40.23499	-96.76528
40.23445	-96.76529
40.2339	-96.76529
40.23379	-96.7653
40.23364	-96.7653
40.23325	-96.7653
40.23292	-96.76529
40.23284	-96.76529
40.23266	-96.76529
40.23212	-96.76528
40.23194	-96.76528
40.23158	-96.76529
40.23155	-96.76529
40.23122	-96.76529
40.23104	-96.76529
40.231	-96.76529
40.22975	-96.76528
40.22924	-96.76528
40.22885	-96.76528
40.22839	-96.76528
40.22803	-96.76528
40.22798	-96.76528
40.22713	-96.76528
40.22701	-96.76528
40.22659	-96.76528
40.2262	-96.76528
40.22533	-96.76528
40.22425	-96.76527
40.22421	-96.76527
40.22371	-96.76527
40.22353	-96.76527
40.22281	-96.76526
40.2221	-96.76526
40.22203	-96.76526
40.22167	-96.76527
40.22078	-96.76527
40.22075	-96.76527
40.2206	-96.76527
40.22042	-96.76527
40.22006	-96.76527
40.22002	-96.76527
40.21988	-96.76527
40.21934	-96.76526
40.2193365	-96.7652597
40.21933	-96.76385
40.21933	-96.76361
40.21932	-96.7599
40.21931	-96.75849
40.21931	-96.75758
40.21931	-96.75639
40.21931	-96.75636
40.21931	-96.75545
40.21931	-96.75521
40.2193	-96.75345
40.21929	-96.75003
40.21929	-96.74996
40.21929	-96.74909
40.21928	-96.74822
40.21929	-96.74744
40.2192898	-96.7474398
40.21927	-96.74672
40.21927	-96.74633
40.22009	-96.74633
40.22044	-96.74633
40.2204415	-96.7463313
40.2204415	-96.7463313
40.22009	-96.74633
40.2200861	-96.7463325
40.21989	-96.74644
40.21981	-96.74649
40.21973	-96.74655
40.21966	-96.74661
40.21957	-96.74672
40.21951	-96.7468
40.21951	-96.74681
40.21945	-96.74694
40.21942	-96.747
40.2194	-96.74706
40.21936	-96.74717
40.21929	-96.74744
40.21928	-96.74822
40.21929	-96.74909
40.21929	-96.74996
40.21929	-96.75003
40.2193	-96.75345
40.21931	-96.75521
40.21931	-96.75545
40.21931	-96.75636
40.21931	-96.75639
40.21931	-96.75758
40.21931	-96.75849
40.21932	-96.7599
40.21933	-96.76361
40.21933	-96.76385
40.21934	-96.76526
40.2193365	-96.7652597
40.21988	-96.76527
40.22002	-96.76527
40.22006	-96.76527
40.22042	-96.76527
40.2206	-96.76527
40.22075	-96.76527
40.22078	-96.76527
40.22167	-96.76527
40.22203	-96.76526
40.2221	-96.76526
40.22281	-96.76526
40.22353	-96.76527
40.22371	-96.76527
40.22421	-96.76527
40.22425	-96.76527
40.22533	-96.76528
40.2262	-96.76528
40.22659	-96.76528
40.22701	-96.76528
40.22713	-96.76528
40.22798	-96.76528
40.22803	-96.76528
40.22839	-96.76528
40.22885	-96.76528
40.22924	-96.76528
40.22975	-96.76528
40.231	-96.76529
40.23104	-96.76529
40.23122	-96.76529
40.23155	-96.76529
40.23158	-96.76529
40.23194	-96.76528
40.23212	-96.76528
40.23266	-96.76529
40.23284	-96.76529
40.23292	-96.76529
40.23325	-96.7653
40.23364	-96.7653
40.23379	-96.7653
40.2339	-96.76529
40.23445	-96.76529
40.23499	-96.76528
40.23535	-96.76527
40.23601	-96.76526
40.23625	-96.76527
40.23679	-96.76527
40.23787	-96.76525
40.23805	-96.76525
40.23922	-96.76523
40.24001	-96.76521
40.24082	-96.7652
40.24118	-96.7652
40.24279	-96.76519
40.24297	-96.76519
40.24315	-96.76519
40.24351	-96.76518
40.24369	-96.76518
40.24404	-96.76518
40.24477	-96.76518
40.24567	-96.76518
40.2466	-96.76518
40.24711	-96.76518
40.24747	-96.76518
40.24765	-96.76518
40.24837	-96.76519
40.24944	-96.76522
40.24946	-96.76522
40.24976	-96.76523
40.25	-96.76524
40.2506	-96.76528
40.25075	-96.76528
40.2513	-96.76529
40.25167	-96.7653
40.25278	-96.76533
40.25284	-96.76534
40.25306	-96.76535
40.25332	-96.76536
40.25406	-96.76538
40.25431	-96.76539
40.25495	-96.76542
40.25582	-96.76545
40.25628	-96.76547
40.25644	-96.76547
40.25679	-96.76548
40.25711	-96.7655
40.25717	-96.7655
40.25745	-96.76551
40.25763	-96.76552
40.2579	-96.76552
40.25817	-96.76553
40.25848	-96.76554
40.25853	-96.76554
40.25872	-96.76555
40.25894	-96.76556
40.2593	-96.76557
40.25948	-96.76557
