36.21696	-86.77487	168.494
36.21753	-86.77478	170.045
36.2176	-86.77476	170.083
36.21796	-86.77469	170.738
36.2184	-86.77458	170.897
36.2189	-86.77444	171.416
36.21973	-86.77417	174.127
36.21977	-86.77416	174.179
36.21979	-86.77416	174.45
36.21997	-86.7741	175.48
36.22038	-86.77398	178.533
36.2205	-86.77407	179.178
36.22163	-86.77385	182.014
36.22208	-86.77383	183.165
36.22217	-86.77384	183.277
36.22233	-86.77384	183.668
36.22263	-86.77387	183.904
36.2228	-86.77391	183.956
36.22281	-86.77391	183.971
36.22306	-86.77398	183.936
36.2235	-86.77413	181.658
36.22374	-86.77424	176.647
36.22383	-86.7743	175.099
36.22418	-86.77451	173.845
36.22428	-86.77459	173.649
36.22446	-86.77472	173.056
36.22488	-86.77512	179.618
36.22531	-86.77564	176.518
36.22555	-86.77595	167.46
36.22556	-86.77597	167.704
36.22603	-86.77658	172.698
36.22615	-86.77675	172.077
36.2262	-86.7768	171.743
36.22632	-86.77696	171.061
36.22641	-86.77709	170.538
36.22705	-86.77793	166.914
36.22706	-86.77794	166.851
36.22742	-86.77841	164.93
36.22743	-86.77842	164.862
36.22795	-86.77906	163.017
36.22847	-86.77964	161.402
36.22849	-86.77965	161.368
36.22862	-86.7798	160.91
36.22876	-86.77995	160.373
36.22897	-86.78019	159.731
36.22936	-86.78061	158.685
36.22977	-86.78103	158.128
36.2299	-86.78115	158.006
36.23074	-86.78202	157.445
36.2308	-86.78207	157.44
36.23099	-86.78226	157.26
36.23106	-86.78234	157.353
36.23127	-86.78255	157.092
36.23132	-86.78261	157.062
36.23141	-86.78269	156.923
36.2315	-86.78278	156.835
36.23158	-86.78287	154.574
36.23176	-86.78305	149.304
36.23185	-86.78313	149.115
36.23202	-86.7833	151.557
36.23215	-86.78342	155.785
36.2322	-86.78346	156.25
36.23228	-86.78354	156.268
36.23246	-86.7837	156.136
36.23292	-86.78408	155.87
36.23302	-86.78415	155.863
36.23311	-86.78422	155.814
36.23312	-86.78422	155.745
36.23321	-86.78429	155.7
36.2333	-86.78435	155.589
36.23331	-86.78436	155.565
36.23341	-86.78442	155.554
36.2335	-86.78449	155.474
36.2341	-86.78485	155.17
36.23421	-86.7849	155.082
36.23427	-86.78494	155.035
36.23492	-86.78526	154.679
36.23514	-86.78534	154.486
36.23515	-86.78535	154.49
36.23524	-86.78538	154.453
36.23535	-86.78543	154.446
36.2354	-86.78544	154.458
36.23546	-86.78547	154.423
36.23556	-86.7855	154.357
36.23575	-86.78557	154.213
36.23578	-86.78557	154.143
36.23588	-86.78561	154.139
36.23653	-86.78578	153.768
36.23731	-86.78591	153.715
36.23752	-86.78593	153.709
36.23754	-86.78594	153.823
36.23763	-86.78594	153.781
36.23773	-86.78595	152.516
36.23774	-86.78596	151.927
36.23791	-86.78596	145.689
36.23797	-86.78597	145.78
36.23808	-86.78597	145.901
36.23819	-86.78598	145.557
36.23836	-86.78598	154.014
36.23842	-86.78597	154.068
36.23874	-86.78597	154.233
36.23897	-86.78595	154.227
36.23908	-86.78595	154.337
36.23919	-86.78593	154.317
36.23941	-86.78591	154.364
36.23952	-86.78589	154.313
36.23961	-86.78588	154.306
36.23985	-86.78584	154.328
36.23999	-86.78581	154.282
36.24007	-86.7858	154.266
36.24055	-86.78568	154.121
36.24056	-86.78568	154.134
36.24062	-86.78567	154.155
36.24073	-86.78564	154.194
36.24084	-86.7856	154.207
36.24104	-86.78555	154.251
36.24116	-86.78551	154.288
36.24169	-86.78536	154.714
36.24176	-86.78533	154.842
36.24202	-86.78526	155.067
36.24494	-86.78436	162.353
36.24541	-86.78423	163.451
36.24559	-86.78417	163.889
36.24575	-86.78413	164.174
36.24588	-86.78409	164.568
36.24604	-86.78405	164.791
36.24615	-86.78401	164.953
36.24621	-86.784	165.006
36.24637	-86.78395	165.239
36.24651	-86.78392	165.378
36.24656	-86.7839	165.414
36.24675	-86.78385	165.66
36.2469	-86.78382	165.769
36.247	-86.78379	165.84
36.24701	-86.78379	165.855
36.24712	-86.78376	165.975
36.24744	-86.7837	166.325
36.24748	-86.7837	166.267
36.24757	-86.78368	166.368
36.24781	-86.78365	166.653
36.24806	-86.78363	166.947
36.24842	-86.78362	167.304
36.24876	-86.78362	167.711
36.24892	-86.78363	167.84
36.24936	-86.78368	168.209
36.24949	-86.78369	168.52
36.24962	-86.78371	168.653
36.24987	-86.78376	168.933
36.25038	-86.78389	169.543
36.25046	-86.78392	169.648
36.25059	-86.78396	169.783
36.25068	-86.78398	169.931
36.25104	-86.78412	170.439
36.25154	-86.78434	171.031
36.25157	-86.78436	171.069
36.25177	-86.78444	171.405
36.25627	-86.78648	180.645
36.2563	-86.78649	180.681
36.25695	-86.78678	182.855
36.25706	-86.78684	183.298
36.2571	-86.78685	183.316
36.25772	-86.78714	185.401
36.25787	-86.7872	185.919
36.25799	-86.78726	186.327
36.25819	-86.78734	186.946
36.2585	-86.78749	188.069
36.26078	-86.78852	194.645
36.26177	-86.789	196.723
36.26222	-86.78923	197.726
36.26227	-86.78925	197.928
36.26262	-86.78944	198.656
36.26278	-86.78952	198.956
36.26283	-86.78955	199.159
36.26293	-86.7896	199.365
36.26314	-86.78972	199.813
36.26344	-86.78987	200.46
36.26357	-86.78997	200.741
36.26418	-86.79029	201.416
36.26478	-86.79062	201.422
36.26546	-86.79096	200.453
36.26596	-86.79123	199.272
36.26597	-86.79124	199.241
36.26744	-86.79202	194.001
36.2679	-86.79228	192.379
36.2683	-86.79249	190.887
36.26832	-86.79251	190.817
36.26881	-86.79277	188.972
36.26911	-86.79294	187.896
36.26921	-86.79299	187.564
36.26982	-86.79333	185.323
36.26993	-86.79338	184.95
36.27053	-86.79371	182.748
36.27063	-86.79376	182.447
36.27083	-86.79388	181.773
36.27103	-86.79399	181.141
36.27153	-86.7943	179.371
36.27162	-86.79437	178.998
36.27191	-86.79457	177.883
36.27219	-86.79479	176.863
36.27229	-86.79486	176.569
36.27239	-86.79494	176.236
36.27247	-86.79502	175.914
36.27256	-86.79509	175.624
36.27275	-86.79526	174.917
36.27283	-86.79534	174.626
36.27291	-86.79541	174.36
36.27371	-86.79622	170.94
36.2738	-86.7963	170.568
36.27413	-86.79665	169.212
36.27419	-86.7967	169.019
36.27442	-86.79695	168.129
36.27473	-86.79726	166.998
36.27481	-86.79735	166.752
36.27525	-86.79779	165.431
36.27542	-86.79797	165.082
36.27551	-86.79805	164.85
36.27559	-86.79814	164.75
36.27576	-86.79831	164.522
36.27584	-86.7984	164.436
36.2761	-86.79866	164.165
36.27618	-86.79875	164.087
36.27627	-86.79884	164.095
36.27635	-86.79893	164.115
36.27644	-86.79901	164.069
36.2772	-86.79981	164.741
36.27776	-86.80037	166.039
36.27784	-86.80046	166.294
36.27817	-86.80079	167.325
36.27824	-86.80087	167.567
36.27833	-86.80096	167.939
36.27834	-86.80096	167.936
36.27841	-86.80104	168.145
36.2785	-86.80112	168.366
36.27866	-86.8013	168.858
36.279	-86.80165	169.984
36.27908	-86.80174	170.259
36.27917	-86.80182	170.529
36.28025	-86.80293	174.056
36.28125	-86.80383	176.5
36.28167	-86.80418	177.194
36.2818	-86.80428	177.329
36.28187	-86.80434	177.463
36.28331	-86.80546	177.784
36.28353	-86.80562	177.658
36.28561	-86.80724	173.26
36.28572	-86.80732	172.918
36.28574	-86.80733	172.838
36.28602	-86.80755	171.79
36.28612	-86.80762	171.375
36.2863	-86.80777	170.695
36.28704	-86.80834	167.594
36.2871	-86.80838	167.323
36.28732	-86.80855	166.438
36.28742	-86.80861	165.922
36.28761	-86.80874	165.179
36.28791	-86.80892	163.997
36.28801	-86.80897	163.595
36.28811	-86.80903	163.316
36.28821	-86.80908	163.045
36.28822	-86.80909	163.046
36.28831	-86.80913	162.791
36.28851	-86.80923	162.323
36.28872	-86.80932	161.96
36.28903	-86.80944	161.505
36.28907	-86.80946	161.485
36.28935	-86.80954	161.254
36.28946	-86.80958	161.225
36.28956	-86.8096	161.16
36.28978	-86.80966	161.21
36.28988	-86.80968	161.161
36.28999	-86.80971	161.122
36.2902	-86.80975	161.096
36.29031	-86.80978	161.07
36.29053	-86.80982	161.035
36.29076	-86.80987	161.002
36.29084	-86.80988	160.974
36.29087	-86.80989	160.965
36.29098	-86.80991	160.927
36.29106	-86.80993	160.865
36.29109	-86.80993	160.899
36.29117	-86.80995	160.908
36.2912	-86.80996	160.902
36.29129	-86.80997	160.862
36.2914	-86.81	160.869
36.2916	-86.81004	160.846
36.29163	-86.81004	160.815
36.29183	-86.81009	160.771
36.29215	-86.81015	160.756
36.29226	-86.81018	160.779
36.29259	-86.81024	160.604
36.29279	-86.81029	160.503
36.29292	-86.81031	160.514
36.29324	-86.81038	155.026
36.29346	-86.81042	153.313
36.29377	-86.81049	160.231
36.29389	-86.81051	160.357
36.294	-86.81054	160.332
36.29443	-86.81062	160.446
36.29453	-86.81065	160.491
36.29486	-86.81071	160.655
36.29497	-86.81074	160.728
36.29561	-86.81087	161.126
36.29573	-86.81089	161.23
36.29583	-86.81092	161.272
36.29616	-86.81098	161.424
36.29627	-86.81101	161.472
36.2967	-86.81109	161.738
36.29681	-86.81112	161.841
36.29724	-86.8112	162.035
36.29735	-86.81123	162.074
36.29757	-86.81127	162.218
36.29768	-86.8113	162.304
36.2981	-86.81138	162.458
36.29822	-86.81141	162.541
36.29854	-86.81147	162.913
36.29865	-86.8115	162.895
36.29908	-86.81158	163.068
36.29919	-86.81161	163.153
36.29941	-86.81165	163.253
36.29952	-86.81168	163.28
36.29995	-86.81176	163.521
36.30006	-86.81179	163.609
36.30048	-86.81187	163.767
36.30049	-86.81188	163.782
36.30102	-86.81198	161.065
36.30104	-86.81199	160.281
36.30114	-86.81201	157.484
36.30115	-86.81201	157.439
36.30125	-86.81203	157.563
36.30157	-86.81211	164.306
36.30164	-86.81212	164.423
36.302	-86.81222	164.713
36.30211	-86.81226	164.792
36.30221	-86.81229	164.823
36.30232	-86.81233	164.852
36.30253	-86.81242	164.809
36.30263	-86.81247	164.781
36.30273	-86.81251	164.786
36.30283	-86.81257	164.743
36.30287	-86.81258	164.807
36.30303	-86.81267	164.713
36.30304	-86.81267	164.748
36.30334	-86.81285	164.701
36.30343	-86.81292	164.632
36.30353	-86.81298	164.626
36.30362	-86.81305	164.586
36.30372	-86.81312	164.528
36.30409	-86.81342	164.371
36.30425	-86.81357	164.171
36.30428	-86.81359	164.233
36.3044	-86.81371	164.129
36.30448	-86.8138	163.986
36.30465	-86.81397	163.961
36.30473	-86.81406	163.957
36.30481	-86.81416	163.823
36.3049	-86.81426	163.85
36.30494	-86.81432	163.781
36.30497	-86.81434	163.858
36.30504	-86.81444	163.767
36.30512	-86.81454	163.822
36.30554	-86.81515	163.826
36.30578	-86.81559	163.828
36.30584	-86.81569	163.876
36.30585	-86.81572	163.828
36.30596	-86.81593	163.831
36.30685	-86.81808	163.943
36.30693	-86.8183	164.039
36.30729	-86.81916	164.449
36.30733	-86.81928	164.564
36.30753	-86.81976	164.744
36.30762	-86.82	164.937
36.30776	-86.82034	165.142
36.30782	-86.82047	165.201
36.30787	-86.8206	165.237
36.30791	-86.82072	165.333
36.30846	-86.82204	166.155
36.3092	-86.82367	166.944
36.30965	-86.82457	167.45
36.31008	-86.82538	167.866
36.31011	-86.82545	167.923
36.31078	-86.82664	168.863
36.31119	-86.82733	169.709
36.31126	-86.82743	169.731
36.31153	-86.82787	170.317
36.31187	-86.82839	170.866
36.31188	-86.8284	170.868
36.31223	-86.82892	171.472
36.31229	-86.829	171.527
36.31236	-86.82911	171.643
36.31285	-86.8298	172.506
36.31293	-86.8299	172.613
36.31315	-86.8302	172.985
36.31323	-86.8303	173.098
36.31324	-86.83032	173.153
36.31337	-86.83048	173.342
36.31367	-86.83088	173.822
36.31383	-86.83107	174.094
36.31406	-86.83136	174.464
36.31492	-86.83238	175.814
36.31547	-86.83299	176.594
36.31633	-86.8339	177.688
36.31644	-86.83403	178.069
36.31679	-86.83439	178.305
36.3171	-86.83474	178.957
36.31727	-86.83492	179.155
36.31742	-86.8351	179.339
36.31744	-86.83512	179.402
36.3175	-86.83519	179.443
36.3178	-86.8356	180.03
36.3178	-86.83561	179.958
36.31788	-86.83572	180.182
36.31799	-86.8359	180.365
36.31831	-86.8365	181.258
36.31837	-86.83664	181.399
36.31837	-86.83665	181.371
36.31846	-86.83684	181.862
36.31867	-86.83744	183.173
36.31885	-86.83813	185.066
36.31887	-86.83826	185.375
36.3189	-86.83839	185.868
36.31893	-86.83858	186.383
36.31895	-86.83878	186.825
36.31897	-86.83888	187.132
36.31903	-86.83989	189.937
36.31903	-86.84001	190.291
36.319	-86.84055	191.807
36.31891	-86.84144	194.252
36.31886	-86.84229	196.598
36.31886	-86.84269	197.745
36.31887	-86.84287	198.145
36.31887	-86.84304	198.658
36.31888	-86.84311	198.767
36.31889	-86.84324	199.154
36.31889	-86.84333	199.447
36.31891	-86.84355	200.09
36.31894	-86.84378	200.682
36.31896	-86.84387	200.861
36.31907	-86.84452	202.745
36.31919	-86.84499	204.045
36.31926	-86.8452	204.568
36.3193	-86.84536	205.088
36.31969	-86.84649	208.32
36.31972	-86.84656	208.552
36.32079	-86.84962	217.395
36.32098	-86.85025	219.218
36.32102	-86.8504	219.634
36.32111	-86.85079	220.727
36.32111	-86.85081	220.73
36.32121	-86.85128	222.01
36.32122	-86.85138	222.258
36.32131	-86.85195	223.838
36.32136	-86.85243	225.253
36.32139	-86.85296	226.769
36.32146	-86.85388	229.366
36.32148	-86.85405	229.833
36.32149	-86.85407	229.878
36.32152	-86.85434	230.598
36.32162	-86.85502	232.475
36.32179	-86.85584	234.737
36.32313	-86.86141	247.475
36.32323	-86.86178	248.279
36.32355	-86.86314	251.431
36.32386	-86.86456	254.529
36.32391	-86.86483	255
36.32412	-86.86624	255.795
36.32412	-86.86628	255.796
36.32427	-86.86733	255.416
36.32431	-86.86771	255.039
36.32437	-86.86814	252.43
36.32441	-86.8685	247.461
36.32448	-86.86899	253.203
36.32458	-86.86982	251.234
36.32557	-86.87718	239.21
36.32564	-86.87764	239.545
36.32571	-86.87823	239.85
36.32576	-86.87854	240.033
36.32609	-86.88106	241.547
36.32619	-86.88174	241.954
36.32629	-86.88254	242.503
36.32631	-86.88265	242.569
36.32666	-86.88525	244.228
36.32669	-86.88554	244.537
36.32674	-86.88586	244.988
36.32676	-86.88607	245.319
36.32681	-86.88638	245.896
36.32684	-86.88664	246.504
36.32685	-86.88668	246.593
36.32695	-86.88747	248.638
36.32701	-86.88786	249.711
36.32707	-86.88835	251.125
36.32714	-86.8888	252.258
36.32726	-86.88947	254.103
36.32728	-86.88953	254.195
36.32734	-86.88981	254.828
36.32743	-86.89015	255.5
36.32766	-86.8909	256.654
36.32803	-86.89181	257.318
36.32804	-86.89182	257.301
36.32833	-86.89248	257.266
36.32853	-86.89291	256.868
36.33012	-86.89651	247.275
36.33017	-86.89661	246.996
36.33204	-86.90081	234.073
36.33209	-86.90094	233.58
36.33214	-86.90102	233.342
36.33256	-86.90193	230.547
36.33272	-86.90231	229.397
36.33279	-86.90243	228.923
36.33313	-86.9032	226.553
36.33316	-86.90328	226.362
36.3334	-86.9038	224.862
36.3335	-86.90405	224.397
36.33361	-86.90429	223.778
36.33365	-86.90439	223.708
36.33377	-86.90465	223.389
36.33398	-86.90514	223.071
36.33404	-86.90526	222.991
36.33408	-86.90537	223.016
36.33415	-86.90552	223.045
36.33419	-86.90563	223.176
36.33425	-86.90575	223.113
36.3344	-86.9061	223.307
36.33443	-86.90615	223.401
36.33451	-86.90635	223.56
36.33457	-86.90647	223.721
36.33472	-86.90683	224.208
