          -86.8004,36.18006
          -86.8004,36.18008
          -86.80032,36.18032
          -86.80014,36.18079
          -86.80002,36.18107
          -86.79971,36.1817
          -86.79955,36.182
          -86.79949,36.1821
          -86.79944,36.1822
          -86.7991,36.18277
          -86.79903,36.18287
          -86.79897,36.18297
          -86.79896,36.18298
          -86.79891,36.18306
          -86.79884,36.18316
          -86.79878,36.18326
          -86.79871,36.18335
          -86.79864,36.18346
          -86.79856,36.18357
          -86.79841,36.18376
          -86.79827,36.18395
          -86.79786,36.18446
          -86.79781,36.18451
          -86.7976,36.18476
          -86.79752,36.18484
          -86.79727,36.18512
          -86.79718,36.18521
          -86.79702,36.18539
          -86.7967,36.18571
          -86.79662,36.18578
          -86.79652,36.18588
          -86.79645,36.18596
          -86.79629,36.18611
          -86.79618,36.1862
          -86.79609,36.18629
          -86.79599,36.18638
          -86.79591,36.18646
          -86.79581,36.18654
          -86.79517,36.1871
          -86.79402,36.188
          -86.7938,36.18815
          -86.7934,36.18844
          -86.79318,36.18858
          -86.793,36.18871
          -86.79275,36.18886
          -86.79255,36.189
          -86.79244,36.18906
          -86.79212,36.18926
          -86.79199,36.18933
          -86.79193,36.18937
          -86.79147,36.18964
          -86.79074,36.19004
          -86.79065,36.19008
          -86.78995,36.19044
          -86.78983,36.19049
          -86.78971,36.19055
          -86.78958,36.1906
          -86.78923,36.19075
          -86.78862,36.19097
          -86.78825,36.19109
          -86.78799,36.19116
          -86.78787,36.1912
          -86.7871,36.1914
          -86.78697,36.19142
          -86.78685,36.19145
          -86.78605,36.19157
          -86.78592,36.19158
          -86.78579,36.1916
          -86.78448,36.1917
          -86.7841,36.19174
          -86.78345,36.19178
          -86.78325,36.1918
          -86.78273,36.19182
          -86.78253,36.19184
          -86.78171,36.19187
          -86.78157,36.19188
          -86.78133,36.19188
          -86.78111,36.19189
          -86.78053,36.19189
          -86.7804,36.19188
          -86.78025,36.19188
          -86.78012,36.19187
          -86.77998,36.19187
          -86.77994,36.19186
          -86.77957,36.19185
          -86.77944,36.19184
          -86.7793,36.19184
          -86.77917,36.19183
          -86.77889,36.19183
          -86.77876,36.19184
          -86.77863,36.19184
          -86.77836,36.19188
          -86.77826,36.19189
          -86.77783,36.19199
          -86.77768,36.19204
          -86.77758,36.19208
          -86.77756,36.19208
          -86.77745,36.19212
          -86.77733,36.19217
          -86.77699,36.19235
          -86.77677,36.19249
          -86.77675,36.1925
          -86.77671,36.19254
          -86.77667,36.19256
          -86.77657,36.19264
          -86.77655,36.19266
          -86.77649,36.19271
          -86.77647,36.19272
          -86.77639,36.19279
          -86.77637,36.19282
          -86.77622,36.19297
          -86.77615,36.19305
          -86.77613,36.19308
          -86.776,36.19325
          -86.77596,36.19331
          -86.77594,36.19335
          -86.77588,36.19345
          -86.77583,36.19355
          -86.77582,36.19356
          -86.77578,36.19365
          -86.77574,36.19376
          -86.77568,36.19398
          -86.77563,36.19426
          -86.77563,36.19431
          -86.7756,36.19464
          -86.7756,36.19479
          -86.77556,36.19488
          -86.77555,36.19506
          -86.77555,36.19577
          -86.77556,36.19588
          -86.77556,36.1961
          -86.7756,36.19654
          -86.77566,36.19686
          -86.77566,36.19689
          -86.77586,36.19783
          -86.77589,36.19794
          -86.77591,36.19805
          -86.77607,36.19871
          -86.77608,36.19873
          -86.77617,36.19917
          -86.77625,36.1995
          -86.77629,36.19971
          -86.77634,36.19993
          -86.7764,36.20024
          -86.77652,36.20101
          -86.77659,36.20179
          -86.7766,36.20186
          -86.77661,36.20211
          -86.77662,36.20222
          -86.77663,36.20244
          -86.77663,36.20312
          -86.7766,36.20364
          -86.77655,36.20414
          -86.77639,36.2054
          -86.77629,36.20631
          -86.77626,36.20649
          -86.77602,36.20845
          -86.77592,36.20938
          -86.77571,36.21093
          -86.77562,36.21139
          -86.77557,36.21172
          -86.77556,36.21182
          -86.77552,36.21203
          -86.77544,36.21258
          -86.7754,36.21279
          -86.77539,36.2129
          -86.77527,36.21374
          -86.77525,36.21396
          -86.77522,36.21413
          -86.77521,36.21428
          -86.77517,36.21457
          -86.77514,36.21486
          -86.77512,36.21498
          -86.77493,36.21653
          -86.77489,36.21678
          -86.77487,36.21696
          -86.77478,36.21753
          -86.77476,36.2176
          -86.77469,36.21796
          -86.77458,36.2184
          -86.77444,36.2189
          -86.77417,36.21973
          -86.77416,36.21977
          -86.77416,36.21979
          -86.7741,36.21997
          -86.77398,36.22038
          -86.77407,36.2205
          -86.77385,36.22163
          -86.77383,36.22208
          -86.77384,36.22217
          -86.77384,36.22233
          -86.77387,36.22263
          -86.77391,36.2228
          -86.77391,36.22281
          -86.77398,36.22306
          -86.77413,36.2235
          -86.77424,36.22374
          -86.7743,36.22383
          -86.77451,36.22418
          -86.77459,36.22428
          -86.77472,36.22446
          -86.77512,36.22488
          -86.77564,36.22531
          -86.77595,36.22555
          -86.77597,36.22556
          -86.77658,36.22603
          -86.77675,36.22615
          -86.7768,36.2262
          -86.77696,36.22632
          -86.77709,36.22641
          -86.77793,36.22705
          -86.77794,36.22706
          -86.77841,36.22742
          -86.77842,36.22743
          -86.77906,36.22795
          -86.77964,36.22847
          -86.77965,36.22849
          -86.7798,36.22862
          -86.77995,36.22876
          -86.78019,36.22897
          -86.78061,36.22936
          -86.78103,36.22977
          -86.78115,36.2299
          -86.78202,36.23074
          -86.78207,36.2308
          -86.78226,36.23099
          -86.78234,36.23106
          -86.78255,36.23127
          -86.78261,36.23132
          -86.78269,36.23141
          -86.78278,36.2315
          -86.78287,36.23158
          -86.78305,36.23176
          -86.78313,36.23185
          -86.7833,36.23202
          -86.78342,36.23215
          -86.78346,36.2322
          -86.78354,36.23228
          -86.7837,36.23246
          -86.78408,36.23292
          -86.78415,36.23302
          -86.78422,36.23311
          -86.78422,36.23312
          -86.78429,36.23321
          -86.78435,36.2333
          -86.78436,36.23331
          -86.78442,36.23341
          -86.78449,36.2335
          -86.78485,36.2341
          -86.7849,36.23421
          -86.78494,36.23427
          -86.78526,36.23492
          -86.78534,36.23514
          -86.78535,36.23515
          -86.78538,36.23524
          -86.78543,36.23535
          -86.78544,36.2354
          -86.78547,36.23546
          -86.7855,36.23556
          -86.78557,36.23575
          -86.78557,36.23578
          -86.78561,36.23588
          -86.78578,36.23653
          -86.78591,36.23731
          -86.78593,36.23752
          -86.78594,36.23754
          -86.78594,36.23763
          -86.78595,36.23773
          -86.78596,36.23774
          -86.78596,36.23791
          -86.78597,36.23797
          -86.78597,36.23808
          -86.78598,36.23819
          -86.78598,36.23836
          -86.78597,36.23842
          -86.78597,36.23874
          -86.78595,36.23897
          -86.78595,36.23908
          -86.78593,36.23919
          -86.78591,36.23941
          -86.78589,36.23952
          -86.78588,36.23961
          -86.78584,36.23985
          -86.78581,36.23999
          -86.7858,36.24007
          -86.78568,36.24055
          -86.78568,36.24056
          -86.78567,36.24062
          -86.78564,36.24073
          -86.7856,36.24084
          -86.78555,36.24104
          -86.78551,36.24116
          -86.78536,36.24169
          -86.78533,36.24176
          -86.78526,36.24202
          -86.78436,36.24494
          -86.78423,36.24541
          -86.78417,36.24559
          -86.78413,36.24575
          -86.78409,36.24588
          -86.78405,36.24604
          -86.78401,36.24615
          -86.784,36.24621
          -86.78395,36.24637
          -86.78392,36.24651
          -86.7839,36.24656
          -86.78385,36.24675
          -86.78382,36.2469
          -86.78379,36.247
          -86.78379,36.24701
          -86.78376,36.24712
          -86.7837,36.24744
          -86.7837,36.24748
          -86.78368,36.24757
          -86.78365,36.24781
          -86.78363,36.24806
          -86.78362,36.24842
          -86.78362,36.24876
          -86.78363,36.24892
          -86.78368,36.24936
          -86.78369,36.24949
          -86.78371,36.24962
          -86.78376,36.24987
          -86.78389,36.25038
          -86.78392,36.25046
          -86.78396,36.25059
          -86.78398,36.25068
          -86.78412,36.25104
          -86.78434,36.25154
          -86.78436,36.25157
          -86.78444,36.25177
          -86.78648,36.25627
          -86.78649,36.2563
          -86.78678,36.25695
          -86.78684,36.25706
          -86.78685,36.2571
          -86.78714,36.25772
          -86.7872,36.25787
          -86.78726,36.25799
          -86.78734,36.25819
          -86.78749,36.2585
          -86.78852,36.26078
          -86.789,36.26177
          -86.78923,36.26222
          -86.78925,36.26227
          -86.78944,36.26262
          -86.78952,36.26278
          -86.78955,36.26283
          -86.7896,36.26293
          -86.78972,36.26314
          -86.78987,36.26344
          -86.78997,36.26357
          -86.79029,36.26418
          -86.79062,36.26478
          -86.79096,36.26546
          -86.79123,36.26596
          -86.79124,36.26597
          -86.79202,36.26744
          -86.79228,36.2679
          -86.79249,36.2683
          -86.79251,36.26832
          -86.79277,36.26881
          -86.79294,36.26911
          -86.79299,36.26921
          -86.79333,36.26982
          -86.79338,36.26993
          -86.79371,36.27053
          -86.79376,36.27063
          -86.79388,36.27083
          -86.79399,36.27103
          -86.7943,36.27153
          -86.79437,36.27162
          -86.79457,36.27191
          -86.79479,36.27219
          -86.79486,36.27229
          -86.79494,36.27239
          -86.79502,36.27247
          -86.79509,36.27256
          -86.79526,36.27275
          -86.79534,36.27283
          -86.79541,36.27291
          -86.79622,36.27371
          -86.7963,36.2738
          -86.79665,36.27413
          -86.7967,36.27419
          -86.79695,36.27442
          -86.79726,36.27473
          -86.79735,36.27481
          -86.79779,36.27525
          -86.79797,36.27542
          -86.79805,36.27551
          -86.79814,36.27559
          -86.79831,36.27576
          -86.7984,36.27584
          -86.79866,36.2761
          -86.79875,36.27618
          -86.79884,36.27627
          -86.79893,36.27635
          -86.79901,36.27644
          -86.79981,36.2772
          -86.80037,36.27776
          -86.80046,36.27784
          -86.80079,36.27817
          -86.80087,36.27824
          -86.80096,36.27833
          -86.80096,36.27834
          -86.80104,36.27841
          -86.80112,36.2785
          -86.8013,36.27866
          -86.80165,36.279
          -86.80174,36.27908
          -86.80182,36.27917
          -86.80293,36.28025
          -86.80383,36.28125
          -86.80418,36.28167
          -86.80428,36.2818
          -86.80434,36.28187
          -86.80546,36.28331
          -86.80562,36.28353
          -86.80724,36.28561
          -86.80732,36.28572
          -86.80733,36.28574
          -86.80755,36.28602
          -86.80762,36.28612
          -86.80777,36.2863
          -86.80834,36.28704
          -86.80838,36.2871
          -86.80855,36.28732
          -86.80861,36.28742
          -86.80874,36.28761
          -86.80892,36.28791
          -86.80897,36.28801
          -86.80903,36.28811
          -86.80908,36.28821
          -86.80909,36.28822
          -86.80913,36.28831
          -86.80923,36.28851
          -86.80932,36.28872
          -86.80944,36.28903
          -86.80946,36.28907
          -86.80954,36.28935
          -86.80958,36.28946
          -86.8096,36.28956
          -86.80966,36.28978
          -86.80968,36.28988
          -86.80971,36.28999
          -86.80975,36.2902
          -86.80978,36.29031
          -86.80982,36.29053
          -86.80987,36.29076
          -86.80988,36.29084
          -86.80989,36.29087
          -86.80991,36.29098
          -86.80993,36.29106
          -86.80993,36.29109
          -86.80995,36.29117
          -86.80996,36.2912
          -86.80997,36.29129
          -86.81,36.2914
          -86.81004,36.2916
          -86.81004,36.29163
          -86.81009,36.29183
          -86.81015,36.29215
          -86.81018,36.29226
          -86.81024,36.29259
          -86.81029,36.29279
          -86.81031,36.29292
          -86.81038,36.29324
          -86.81042,36.29346
          -86.81049,36.29377
          -86.81051,36.29389
          -86.81054,36.294
          -86.81062,36.29443
          -86.81065,36.29453
          -86.81071,36.29486
          -86.81074,36.29497
          -86.81087,36.29561
          -86.81089,36.29573
          -86.81092,36.29583
          -86.81098,36.29616
          -86.81101,36.29627
          -86.81109,36.2967
          -86.81112,36.29681
          -86.8112,36.29724
          -86.81123,36.29735
          -86.81127,36.29757
          -86.8113,36.29768
          -86.81138,36.2981
          -86.81141,36.29822
          -86.81147,36.29854
          -86.8115,36.29865
          -86.81158,36.29908
          -86.81161,36.29919
          -86.81165,36.29941
          -86.81168,36.29952
          -86.81176,36.29995
          -86.81179,36.30006
          -86.81187,36.30048
          -86.81188,36.30049
          -86.81198,36.30102
          -86.81199,36.30104
          -86.81201,36.30114
          -86.81201,36.30115
          -86.81203,36.30125
          -86.81211,36.30157
          -86.81212,36.30164
          -86.81222,36.302
          -86.81226,36.30211
          -86.81229,36.30221
          -86.81233,36.30232
          -86.81242,36.30253
          -86.81247,36.30263
          -86.81251,36.30273
          -86.81257,36.30283
          -86.81258,36.30287
          -86.81267,36.30303
          -86.81267,36.30304
          -86.81285,36.30334
          -86.81292,36.30343
          -86.81298,36.30353
          -86.81305,36.30362
          -86.81312,36.30372
          -86.81342,36.30409
          -86.81357,36.30425
          -86.81359,36.30428
          -86.81371,36.3044
          -86.8138,36.30448
          -86.81397,36.30465
          -86.81406,36.30473
          -86.81416,36.30481
          -86.81426,36.3049
          -86.81432,36.30494
          -86.81434,36.30497
          -86.81444,36.30504
          -86.81454,36.30512
          -86.81515,36.30554
          -86.81559,36.30578
          -86.81569,36.30584
          -86.81572,36.30585
          -86.81593,36.30596
          -86.81808,36.30685
          -86.8183,36.30693
          -86.81916,36.30729
          -86.81928,36.30733
          -86.81976,36.30753
          -86.82,36.30762
          -86.82034,36.30776
          -86.82047,36.30782
          -86.8206,36.30787
          -86.82072,36.30791
          -86.82204,36.30846
          -86.82367,36.3092
          -86.82457,36.30965
          -86.82538,36.31008
          -86.82545,36.31011
          -86.82664,36.31078
          -86.82733,36.31119
          -86.82743,36.31126
          -86.82787,36.31153
          -86.82839,36.31187
          -86.8284,36.31188
          -86.82892,36.31223
          -86.829,36.31229
          -86.82911,36.31236
          -86.8298,36.31285
          -86.8299,36.31293
          -86.8302,36.31315
          -86.8303,36.31323
          -86.83032,36.31324
          -86.83048,36.31337
          -86.83088,36.31367
          -86.83107,36.31383
          -86.83136,36.31406
          -86.83238,36.31492
          -86.83299,36.31547
          -86.8339,36.31633
          -86.83403,36.31644
          -86.83439,36.31679
          -86.83474,36.3171
          -86.83492,36.31727
          -86.8351,36.31742
          -86.83512,36.31744
          -86.83519,36.3175
          -86.8356,36.3178
          -86.83561,36.3178
          -86.83572,36.31788
          -86.8359,36.31799
          -86.8365,36.31831
          -86.83664,36.31837
          -86.83665,36.31837
          -86.83684,36.31846
          -86.83744,36.31867
          -86.83813,36.31885
          -86.83826,36.31887
          -86.83839,36.3189
          -86.83858,36.31893
          -86.83878,36.31895
          -86.83888,36.31897
          -86.83989,36.31903
          -86.84001,36.31903
          -86.84055,36.319
          -86.84144,36.31891
          -86.84229,36.31886
          -86.84269,36.31886
          -86.84287,36.31887
          -86.84304,36.31887
          -86.84311,36.31888
          -86.84324,36.31889
          -86.84333,36.31889
          -86.84355,36.31891
          -86.84378,36.31894
          -86.84387,36.31896
          -86.84452,36.31907
          -86.84499,36.31919
          -86.8452,36.31926
          -86.84536,36.3193
          -86.84649,36.31969
          -86.84656,36.31972
          -86.84962,36.32079
          -86.85025,36.32098
          -86.8504,36.32102
          -86.85079,36.32111
          -86.85081,36.32111
          -86.85128,36.32121
          -86.85138,36.32122
          -86.85195,36.32131
          -86.85243,36.32136
          -86.85296,36.32139
          -86.85388,36.32146
          -86.85405,36.32148
          -86.85407,36.32149
          -86.85434,36.32152
          -86.85502,36.32162
          -86.85584,36.32179
          -86.86141,36.32313
          -86.86178,36.32323
          -86.86314,36.32355
          -86.86456,36.32386
          -86.86483,36.32391
          -86.86624,36.32412
          -86.86628,36.32412
          -86.86733,36.32427
          -86.86771,36.32431
          -86.86814,36.32437
          -86.8685,36.32441
          -86.86899,36.32448
          -86.86982,36.32458
          -86.87718,36.32557
          -86.87764,36.32564
          -86.87823,36.32571
          -86.87854,36.32576
          -86.88106,36.32609
          -86.88174,36.32619
          -86.88254,36.32629
          -86.88265,36.32631
          -86.88525,36.32666
          -86.88554,36.32669
          -86.88586,36.32674
          -86.88607,36.32676
          -86.88638,36.32681
          -86.88664,36.32684
          -86.88668,36.32685
          -86.88747,36.32695
          -86.88786,36.32701
          -86.88835,36.32707
          -86.8888,36.32714
          -86.88947,36.32726
          -86.88953,36.32728
          -86.88981,36.32734
          -86.89015,36.32743
          -86.8909,36.32766
          -86.89181,36.32803
          -86.89182,36.32804
          -86.89248,36.32833
          -86.89291,36.32853
          -86.89651,36.33012
          -86.89661,36.33017
          -86.90081,36.33204
          -86.90094,36.33209
          -86.90102,36.33214
          -86.90193,36.33256
          -86.90231,36.33272
          -86.90243,36.33279
          -86.9032,36.33313
          -86.90328,36.33316
          -86.9038,36.3334
          -86.90405,36.3335
          -86.90429,36.33361
          -86.90439,36.33365
          -86.90465,36.33377
          -86.90514,36.33398
          -86.90526,36.33404
          -86.90537,36.33408
          -86.90552,36.33415
          -86.90563,36.33419
          -86.90575,36.33425
          -86.9061,36.3344
          -86.90615,36.33443
          -86.90635,36.33451
          -86.90647,36.33457
          -86.90683,36.33472
          -86.90695,36.33478
          -86.90719,36.33488
          -86.90731,36.33494
          -86.90779,36.33514
          -86.90802,36.33525
          -86.90815,36.3353
          -86.90839,36.33541
          -86.90863,36.33551
          -86.90875,36.33557
          -86.90934,36.33583
          -86.90947,36.33588
          -86.90959,36.33594
          -86.90994,36.33609
          -86.91006,36.33615
          -86.9103,36.33625
          -86.91042,36.33631
          -86.91078,36.33647
          -86.91103,36.33657
          -86.91114,36.33663
          -86.91125,36.33667
          -86.91126,36.33668
          -86.9115,36.33678
          -86.91162,36.33684
          -86.91174,36.33689
          -86.91198,36.33701
          -86.91241,36.33721
          -86.91246,36.33724
          -86.91256,36.33729
          -86.9126,36.3373
          -86.91268,36.33734
          -86.9128,36.33741
          -86.91314,36.33758
          -86.91337,36.33771
          -86.91359,36.33782
          -86.91371,36.33789
          -86.91383,36.33795
          -86.91461,36.33841
          -86.91691,36.33982
          -86.91701,36.33989
          -86.91744,36.34015
          -86.91756,36.34023
          -86.91843,36.34076
          -86.91854,36.34082
          -86.91987,36.34164
          -86.92051,36.34202
          -86.92061,36.34209
          -86.92072,36.34215
          -86.92094,36.34229
          -86.92108,36.34237
          -86.92127,36.34249
          -86.92138,36.34255
          -86.92149,36.34262
          -86.9216,36.34268
          -86.92171,36.34275
          -86.92182,36.34281
          -86.92225,36.34308
          -86.92238,36.34315
          -86.92711,36.34602
          -86.92713,36.34603
          -86.92827,36.34672
          -86.92837,36.34679
          -86.92851,36.34687
          -86.92922,36.34731
          -86.92928,36.34734
          -86.93036,36.34799
          -86.93046,36.34806
          -86.93057,36.34812
          -86.93068,36.34819
          -86.93079,36.34825
          -86.93102,36.3484
          -86.93123,36.34852
          -86.93133,36.34859
          -86.93144,36.34865
          -86.93155,36.34872
          -86.93166,36.34878
          -86.93187,36.34892
          -86.93297,36.34958
          -86.9334,36.34985
          -86.93351,36.34991
          -86.93581,36.35131
          -86.93598,36.3514
          -86.93632,36.35162
          -86.93653,36.35174
          -86.9367,36.35185
          -86.93766,36.35243
          -86.93768,36.35244
          -86.93802,36.35265
          -86.93813,36.35271
          -86.93921,36.35338
          -86.93967,36.35365
          -86.93976,36.35371
          -86.93988,36.35378
          -86.94032,36.35406
          -86.94108,36.35452
          -86.94119,36.35458
          -86.94214,36.35518
          -86.94215,36.35518
          -86.94249,36.35541
          -86.94269,36.35556
          -86.94281,36.35564
          -86.94299,36.35578
          -86.94309,36.35587
          -86.94319,36.35594
          -86.94329,36.35603
          -86.94336,36.3561
          -86.94346,36.35618
          -86.9436,36.35631
          -86.94365,36.35635
          -86.94374,36.35645
          -86.94383,36.35653
          -86.94418,36.35688
          -86.94434,36.35706
          -86.94442,36.35714
          -86.9445,36.35723
          -86.94456,36.35729
          -86.94458,36.35732
          -86.94467,36.35742
          -86.94475,36.3575
          -86.94483,36.3576
          -86.94511,36.35792
          -86.94514,36.35796
          -86.94522,36.35804
          -86.94538,36.35822
          -86.94546,36.35832
          -86.94562,36.3585
          -86.94563,36.35852
          -86.94641,36.3594
          -86.94649,36.35948
          -86.94654,36.35954
          -86.94658,36.35958
          -86.94682,36.35985
          -86.94691,36.35994
          -86.94699,36.36003
          -86.94706,36.3601
          -86.94716,36.36022
          -86.94722,36.36028
          -86.9473,36.36037
          -86.94755,36.36062
          -86.94765,36.36071
          -86.94804,36.36109
          -86.94826,36.36129
          -86.94827,36.36129
          -86.94836,36.36137
          -86.94845,36.36146
          -86.94854,36.36153
          -86.94873,36.3617
          -86.94883,36.36177
          -86.94893,36.36185
          -86.94903,36.36194
          -86.94912,36.36201
          -86.94922,36.36208
          -86.94951,36.36231
          -86.94973,36.36247
          -86.94982,36.36253
          -86.94984,36.36255
          -86.94994,36.36261
          -86.95004,36.36268
          -86.95014,36.36276
          -86.95036,36.3629
          -86.95067,36.36311
          -86.95111,36.36338
          -86.95122,36.36344
          -86.95155,36.36364
          -86.952,36.36388
          -86.95211,36.36395
          -86.95246,36.36413
          -86.95305,36.36441
          -86.95317,36.36446
          -86.9534,36.36457
          -86.95377,36.36472
          -86.95401,36.36483
          -86.95413,36.36487
          -86.95475,36.36511
          -86.95488,36.36515
          -86.955,36.3652
          -86.95525,36.36528
          -86.95538,36.36533
          -86.95551,36.36537
          -86.95563,36.3654
          -86.95589,36.36549
          -86.95602,36.36552
          -86.95666,36.36571
          -86.95679,36.36574
          -86.95693,36.36578
          -86.95705,36.36582
          -86.95729,36.36588
          -86.95782,36.36603
          -86.95799,36.36607
          -86.95822,36.36614
          -86.95848,36.3662
          -86.95861,36.36624
          -86.95874,36.36627
          -86.95901,36.36635
          -86.95926,36.36641
          -86.95939,36.36645
          -86.95978,36.36655
          -86.9599,36.36659
          -86.96082,36.36683
          -86.96095,36.36687
          -86.96108,36.3669
          -86.96187,36.36712
          -86.962,36.36715
          -86.96248,36.36728
          -86.9625,36.36728
          -86.96292,36.3674
          -86.9633,36.36749
          -86.96357,36.36757
          -86.96372,36.3676
          -86.96435,36.36778
          -86.96799,36.36876
          -86.96812,36.3688
          -86.96825,36.36883
          -86.96838,36.36887
          -86.96852,36.3689
          -86.96864,36.36894
          -86.96877,36.36897
          -86.96916,36.36908
          -86.9693,36.36911
          -86.96994,36.36929
          -86.97007,36.36932
          -86.97021,36.36936
          -86.97026,36.36937
          -86.97136,36.36966
          -86.97163,36.36974
          -86.97177,36.36977
          -86.97227,36.36991
          -86.97241,36.36994
          -86.9728,36.37005
          -86.97306,36.37011
          -86.97319,36.37015
          -86.97332,36.37018
          -86.97345,36.37022
          -86.97396,36.37035
          -86.97401,36.37037
