36.146807	-86.77556	162.756699
36.146855	-86.775427	162.763046
36.146902	-86.775332	162.192657
36.146955	-86.775238	161.367188
36.147024	-86.775147	160.588959
36.147094	-86.775083	160.329559
36.147083	-86.774975	160.581085
36.147061	-86.774761	160.571304
36.147134	-86.774526	158.061569
36.14719	-86.774447	157.372192
36.147242	-86.774424	157.043716
36.1473	-86.774404	157.075867
36.147316	-86.774547	156.951569
36.147316	-86.774547	156.951569
36.147399	-86.775266	156.54361
36.147401	-86.775337	156.521698
36.147398	-86.775411	156.491898
36.147388	-86.775507	156.419968
36.147368	-86.775623	156.34816
36.147355	-86.775681	156.366318
36.147339	-86.775735	156.392059
36.147308	-86.775813	156.413071
36.147273	-86.775885	156.487717
36.147209	-86.775989	156.66156
36.147122	-86.776103	156.965652
36.14704	-86.776187	157.253189
36.146984	-86.776231	157.510086
36.146899	-86.776281	158.004883
36.146798	-86.776324	158.596863
36.146688	-86.776353	159.179108
36.146615	-86.776358	159.648636
36.143817	-86.776561	165.381927
36.143651	-86.776546	165.002884
36.143563	-86.776525	164.751099
36.143436	-86.776475	164.429291
36.143341	-86.776423	164.226746
36.143169	-86.77627	163.702332
36.142932	-86.776024	162.872681
36.142826	-86.775943	162.505753
36.142651	-86.775838	161.881729
36.142475	-86.775785	161.266891
36.142246	-86.775754	161.092178
36.142127	-86.775769	161.297272
36.142005	-86.776388	163.926727
36.141873	-86.777064	163.444031
36.141818	-86.777356	164.761337
36.141796	-86.777499	165.055298
36.141762	-86.777936	167.440216
36.141749	-86.778115	168.803864
36.141719	-86.778528	171.80304
36.141719	-86.77856	171.930496
36.141717	-86.778701	172.476089
36.141817	-86.778717	172.551941
36.14243	-86.778793	173.544846
36.142498	-86.778802	173.490143
36.142683	-86.778825	173.012619
36.142772	-86.778824	172.536179
36.142875	-86.778828	171.980087
36.142875	-86.778828	171.980087
36.143139	-86.778838	170.368561
36.143167	-86.778839	170.199615
36.143531	-86.778853	167.986526
36.143897	-86.778872	166.198761
36.144038	-86.77888	165.58345
36.144455	-86.778901	164.56752
36.144651	-86.778912	164.029617
36.144857	-86.778923	163.472168
36.145051	-86.778933	162.764862
36.145101	-86.778935	162.508942
36.145285	-86.778946	161.794342
36.145435	-86.778955	161.074432
36.145549	-86.778962	160.528732
36.145858	-86.778981	159.080872
36.146238	-86.779003	157.271194
36.146621	-86.779026	155.459656
36.146713	-86.779031	155.097397
36.146738	-86.779033	154.994339
36.146997	-86.779042	153.903473
36.147398	-86.779056	152.279739
36.147694	-86.779071	151.023514
36.147931	-86.779083	149.725647
36.148111	-86.779092	148.545593
36.148187	-86.779096	148.018631
36.148367	-86.779105	146.858749
36.148629	-86.779118	145.56282
36.148809	-86.779127	145.01944
36.148833	-86.779128	144.976227
36.149001	-86.779137	144.772507
36.149013	-86.779138	144.767456
36.149589	-86.779167	145.493515
36.149702	-86.779171	145.650497
36.149808	-86.779177	145.732056
36.149919	-86.779183	145.679871
36.150171	-86.779197	145.302917
36.150404	-86.77921	144.939651
36.150593	-86.77922	144.610321
36.150741	-86.779228	144.303635
36.150827	-86.779233	144.107895
36.151036	-86.77924	143.59462
36.151149	-86.779251	143.217224
36.151246	-86.779256	142.81459
36.151284	-86.779258	142.64325
36.151797	-86.779286	140.162933
36.151805	-86.779287	140.141418
36.152008	-86.779293	139.413666
36.152239	-86.779306	138.739517
36.152739	-86.779328	137.290009
36.152814	-86.779331	137.245865
36.152979	-86.779337	137.24234
36.15339	-86.779366	137.845047
36.153434	-86.779369	137.969437
36.154019	-86.779398	140.194595
36.154128	-86.779398	140.592621
36.154358	-86.779339	141.188156
36.154438	-86.779311	141.234543
36.154532	-86.779278	141.19046
36.154561	-86.779237	141.047974
36.154629	-86.779183	141.127594
36.15469	-86.779152	141.036835
36.154731	-86.779142	140.993362
36.154786	-86.779134	141.043396
