40.87688,-74.20284,87.451225
40.87905,-74.205,77.794441
40.87986,-74.2059,77.327232
40.8805,-74.20672,70.351685
40.88114,-74.20766,65.568977
40.8853,-74.21434,41.254635
40.88633,-74.21577,40.528049
40.88715,-74.21664,41.826859
40.88817,-74.21758,41.647816
40.88818,-74.21758,41.654995
40.88924,-74.21857,42.249355
40.88925,-74.21857,42.232784
40.8894,-74.21869,41.832172
40.89029,-74.21969,37.236267
40.89071,-74.22025,37.516148
40.89157,-74.22154,53.421299
40.89225,-74.22284,56.480991
40.89275,-74.224,58.572128
40.89312,-74.22508,59.638981
40.89374,-74.22753,60.084393
40.89505,-74.23639,57.853893
40.89519,-74.23815,54.913891
40.89524,-74.2401,53.141968
40.89484,-74.24625,51.537441
40.89486,-74.24663,52.106621
40.89492,-74.24699,52.584103
40.89504,-74.2474,54.807934
40.89526,-74.24793,55.08947
40.89536,-74.2481,54.213459
40.8956,-74.24839,54.092617
40.89578,-74.24857,53.972218
40.89684,-74.24934,55.974598
40.8969,-74.2494,55.447914
40.89691,-74.2494,55.405491
40.89692,-74.24941,55.329208
40.89702,-74.24945,54.841377
40.89721,-74.24966,54.335835
40.89726,-74.24974,54.393375
40.89729,-74.24977,54.379429
40.89754,-74.25021,54.567722
40.89769,-74.25064,55.017448
40.89774,-74.25091,55.185375
40.89779,-74.25157,54.109982
40.89774,-74.25163,53.715023
40.89764,-74.25209,52.887859
40.89751,-74.25245,52.758858
40.89712,-74.25311,55.910931
40.8971,-74.25313,55.879581
40.89668,-74.25383,52.072113
40.89644,-74.2546,52.022865
40.89634,-74.25471,51.699215
40.89564,-74.25787,50.35923
40.8951,-74.2609,51.495735
40.89456,-74.26491,55.678219
40.8941,-74.27046,54.659336
40.894,-74.27333,58.508121
40.89373,-74.29731,50.576534
40.89364,-74.29913,50.427509
40.8933,-74.3025,52.935764
40.89263,-74.30623,52.857803
40.89175,-74.30959,52.688301
40.89103,-74.31177,52.583294
40.89014,-74.31401,51.557953
40.88898,-74.31648,52.903469
40.88784,-74.31856,52.771397
40.88689,-74.32009,52.398346
40.88565,-74.32184,53.888626
40.88505,-74.32261,52.437244
40.88418,-74.32362,52.097389
40.88349,-74.32431,52.081394
40.88349,-74.32432,52.052135
40.88322,-74.32458,52.516506
40.88217,-74.32545,52.487946
40.88213,-74.32547,52.325447
40.88176,-74.32575,52.104706
40.88086,-74.32634,52.17934
40.87941,-74.3271,52.996078
40.87838,-74.32753,53.747219
40.87491,-74.32877,52.816002
40.87489,-74.32877,52.775768
40.87264,-74.32957,52.015141
40.87261,-74.32959,51.899517
40.87241,-74.32965,51.813667
40.87238,-74.32967,51.772827
40.86752,-74.3314,51.849251
40.86712,-74.33157,53.593868
40.86635,-74.33199,54.253777
40.86553,-74.33258,51.846344
40.86509,-74.33296,52.64344
40.86449,-74.33358,52.80938
40.86384,-74.33441,53.929401
40.86319,-74.33546,54.136925
40.86272,-74.33643,54.3936
40.86232,-74.33751,58.232132
40.86204,-74.3385,58.207062
40.8619,-74.33915,59.797318
40.86176,-74.34007,62.520226
40.86167,-74.34123,67.420326
40.86167,-74.3422,66.228485
40.86294,-74.35504,55.634586
40.86295,-74.35615,55.231724
40.86291,-74.35703,55.781456
40.86277,-74.35833,56.351273
40.86258,-74.35942,55.874702
40.86026,-74.36819,56.303619
40.85977,-74.36982,54.261803
40.85944,-74.37124,57.038773
40.85924,-74.37277,56.296631
40.85917,-74.3747,54.55735
40.8592,-74.37541,54.667019
40.85933,-74.37659,54.481033
40.8605,-74.38401,60.296032
40.86069,-74.38621,63.183517
40.86074,-74.38738,65.776245
40.86073,-74.38912,69.493774
40.86049,-74.3954,76.625519
40.86051,-74.3967,76.299072
40.86068,-74.39844,78.29081
40.86092,-74.39975,79.203842
40.86288,-74.40861,87.914993
40.86289,-74.40862,87.949188
40.86304,-74.40939,88.354469
40.86304,-74.40944,88.352142
40.86354,-74.41215,90.905853
40.86466,-74.41947,94.659668
40.86562,-74.4284,94.502762
40.86647,-74.43934,102.021614
40.86664,-74.44069,100.298981
40.86803,-74.44909,114.716827
40.86813,-74.45041,117.960617
40.86825,-74.45467,129.061157
40.86826,-74.4547,129.079895
40.86831,-74.45543,132.364883
40.86852,-74.45664,139.2043
40.86877,-74.45753,145.895203
40.86917,-74.45858,145.749542
40.86977,-74.45981,150.110748
40.86977,-74.45982,149.985413
40.8702,-74.46057,156.333496
40.87111,-74.46189,157.895813
40.87113,-74.4619,157.876877
40.87168,-74.46259,159.864975
40.87242,-74.46342,163.054688
40.87358,-74.46459,174.527328
40.87518,-74.46604,173.934891
40.87596,-74.46667,174.871185
40.87677,-74.46724,174.174011
40.87808,-74.46799,174.074524
40.87907,-74.46842,172.598923
40.87943,-74.46854,172.637253
40.87946,-74.46856,172.56221
40.88223,-74.46932,172.714157
40.88233,-74.46937,172.837234
40.88333,-74.46967,172.604523
40.88432,-74.47007,171.526581
40.88488,-74.47035,169.434586
40.88493,-74.47039,169.328217
40.88524,-74.47056,168.038681
40.88592,-74.47101,162.733261
40.8863,-74.4713,162.654175
40.88711,-74.47207,160.377075
40.88768,-74.47273,158.391953
40.88828,-74.47359,157.865341
40.88878,-74.47446,154.691498
40.88935,-74.47576,156.640228
40.89132,-74.48173,155.000412
40.89179,-74.4828,155.076172
40.89224,-74.48362,156.095596
40.89268,-74.48428,157.051056
40.89319,-74.48494,157.240875
40.89425,-74.48601,159.438965
40.89478,-74.48641,161.592499
40.89653,-74.48744,160.906448
40.89654,-74.48744,160.857254
40.89814,-74.48838,162.701096
40.89874,-74.48881,160.638947
40.89945,-74.4894,155.856613
40.89989,-74.48983,156.245865
40.90313,-74.49349,160.512466
40.90483,-74.4957,158.434036
40.90483,-74.49571,158.428406
40.90596,-74.49737,158.239471
40.9085,-74.50169,166.288712
40.90924,-74.5032,169.355286
40.90969,-74.50429,175.036942
40.91036,-74.50628,182.95874
40.91068,-74.5075,186.736908
40.91102,-74.50916,193.12059
40.91119,-74.51033,197.131805
40.91138,-74.51262,208.382706
40.9114,-74.51399,213.709564
40.91043,-74.5638,194.16449
40.91023,-74.56619,192.689987
40.90998,-74.56806,195.341324
40.90824,-74.5779,201.138092
40.90808,-74.57916,197.364868
40.90797,-74.58104,205.520538
40.90799,-74.58251,218.578766
40.90807,-74.58367,221.521149
40.90887,-74.58975,215.834076
40.90903,-74.59151,215.366348
40.90904,-74.59382,213.173279
40.90894,-74.59515,212.519882
40.90872,-74.59674,210.964417
40.90843,-74.59817,208.953812
40.89336,-74.64898,245.474991
40.89303,-74.65029,250.917953
40.89279,-74.65149,253.192551
40.89256,-74.65299,260.661652
40.89241,-74.65455,262.560822
40.89235,-74.65688,265.913452
40.89288,-74.66679,264.555176
40.89288,-74.66839,271.584381
40.89276,-74.67024,280.294312
40.89238,-74.67287,287.118439
40.89224,-74.67355,287.143036
40.89104,-74.67806,308.057678
40.8905,-74.68069,315.448761
40.89024,-74.68285,325.349884
40.89015,-74.68446,333.492981
40.89015,-74.68545,339.307861
40.89105,-74.70775,300.635437
40.89121,-74.70897,298.173218
40.8914,-74.70987,298.936676
40.8917,-74.71096,291.610199
40.8919,-74.71155,287.463776
40.89234,-74.71261,281.090759
40.89276,-74.71343,275.365387
40.89325,-74.71423,267.885132
40.8937,-74.71486,264.867676
40.89421,-74.71548,266.125397
40.89463,-74.71592,266.613678
40.89546,-74.71665,262.397522
40.89636,-74.71728,257.063354
40.89742,-74.71788,254.421234
40.89742,-74.71789,254.364868
40.89987,-74.71926,250.915543
40.90127,-74.72014,248.445999
40.9029,-74.72137,248.125778
40.90441,-74.7228,251.00914
40.90577,-74.72431,246.462753
40.9069,-74.72577,242.006897
40.90753,-74.72672,240.182541
40.90862,-74.72853,238.659821
40.90985,-74.73104,240.212891
40.91049,-74.73265,243.169525
40.91146,-74.73568,243.621048
40.91186,-74.73744,232.502625
40.9123,-74.74003,225.528625
40.91257,-74.7429,223.075058
40.9126,-74.74604,223.618607
40.91198,-74.75437,211.999313
40.91196,-74.75513,212.610886
40.91206,-74.75645,212.93074
40.91231,-74.75763,210.25386
40.91244,-74.75804,208.26268
40.91291,-74.75914,204.398148
40.91516,-74.7634,210.628647
40.91517,-74.7634,210.781952
40.91541,-74.76391,212.820465
40.91573,-74.76474,213.999649
40.91606,-74.76603,217.134369
40.91621,-74.76709,221.894287
40.91625,-74.76784,223.897202
40.91625,-74.77224,250.98053
40.91634,-74.77322,247.073013
40.9165,-74.7742,245.047241
40.91689,-74.77571,253.180527
40.91728,-74.77674,254.682816
40.91766,-74.77753,257.186096
40.91806,-74.77817,259.910522
40.91853,-74.77877,261.882629
40.91888,-74.77913,264.618439
40.91934,-74.77952,266.750336
40.91983,-74.77985,271.994293
40.92236,-74.78126,295.104889
40.92294,-74.78165,296.792816
40.92359,-74.78226,298.56311
40.92399,-74.78274,302.291077
40.92429,-74.78316,306.695038
40.92469,-74.78386,304.232361
40.92503,-74.78464,316.674835
40.92526,-74.78533,316.436768
40.92549,-74.78638,312.254425
40.92561,-74.78756,318.552307
40.92562,-74.78797,322.117493
40.92557,-74.78891,327.014984
40.92541,-74.78987,315.768524
40.9242,-74.79384,311.889038
40.92401,-74.79461,305.21637
40.92322,-74.79937,292.726318
40.92306,-74.79997,294.893738
40.92281,-74.8007,287.5672
40.9225,-74.80139,284.925812
40.92199,-74.80228,274.979309
40.9219,-74.8024,274.42572
40.92187,-74.80246,273.968872
40.92112,-74.80336,268.741058
40.91882,-74.80563,254.146103
40.91882,-74.80564,254.030762
40.91864,-74.80584,252.858109
40.91864,-74.80585,252.746078
40.91837,-74.80619,252.255905
40.91798,-74.80681,247.189087
40.91762,-74.80753,243.407043
40.9175,-74.80785,242.083755
40.91748,-74.80788,242.093658
40.91729,-74.80844,242.035019
40.91727,-74.80854,241.945755
40.91726,-74.80855,242.03894
40.91706,-74.80949,239.035187
40.91696,-74.81026,238.472275
40.91696,-74.81042,238.343857
40.91695,-74.81044,238.381897
40.91694,-74.81119,237.77739
40.91698,-74.8118,236.398331
40.91716,-74.81289,234.014008
40.91756,-74.81457,235.763824
40.91756,-74.8146,235.847656
40.91778,-74.81552,233.957062
40.91779,-74.81553,233.72348
40.91822,-74.81748,225.301926
40.91832,-74.81828,222.191681
40.91837,-74.81904,219.97612
40.91836,-74.81998,217.166306
40.918,-74.82376,200.208984
40.91799,-74.82377,200.197067
40.91791,-74.82486,198.224152
40.91793,-74.82577,197.289719
40.91805,-74.82674,196.937866
40.91825,-74.82763,196.523087
40.9199,-74.83201,188.936111
40.92002,-74.83242,188.13826
40.92002,-74.83244,188.176102
40.92006,-74.83256,188.023438
40.92026,-74.83354,185.53981
40.92036,-74.8347,182.694992
40.92032,-74.83586,179.12648
40.9198,-74.83899,168.516083
40.91979,-74.839,168.513535
40.9195,-74.84098,167.04454
40.91946,-74.84184,166.682846
40.91947,-74.84266,165.759613
40.91955,-74.84368,167.354614
40.91971,-74.84467,167.557861
40.91972,-74.84469,167.632156
40.91987,-74.8454,169.164795
40.91988,-74.8454,169.230072
40.92037,-74.84735,164.751373
40.92037,-74.84738,164.680023
40.9207,-74.84868,163.162949
40.92071,-74.84868,163.162292
40.92129,-74.85098,162.015701
40.92176,-74.85368,165.223907
40.92314,-74.87167,170.229477
40.92342,-74.87362,162.961319
40.92343,-74.87362,163.011353
40.9238,-74.87526,163.68309
40.9238,-74.87529,163.675644
40.92387,-74.87551,163.44957
40.92387,-74.87554,163.43602
40.92433,-74.87698,162.52066
40.92473,-74.87799,163.614853
40.92473,-74.878,163.644165
40.92541,-74.87947,163.967896
40.92629,-74.88111,162.71994
40.92629,-74.88112,162.722275
40.9278,-74.88398,163.611252
40.92782,-74.88405,163.464676
40.92818,-74.88485,163.799408
40.92857,-74.88596,165.490219
40.9286,-74.88609,165.918701
40.92861,-74.8861,165.912048
40.92879,-74.88675,167.181702
40.92905,-74.888,169.687958
40.92923,-74.88944,176.975479
40.92943,-74.8939,195.620377
40.92952,-74.89482,195.098877
40.93021,-74.8988,199.348801
40.93022,-74.8988,199.021347
40.93061,-74.90122,192.658936
40.93067,-74.9021,191.937576
40.93066,-74.90342,187.846085
40.93059,-74.9043,186.247711
40.93044,-74.9053,184.13533
40.9276,-74.91613,179.272949
40.92544,-74.92586,178.759216
40.92518,-74.92745,178.738556
40.92496,-74.92966,176.94281
40.92492,-74.9314,175.670334
40.92507,-74.93503,164.09845
40.92508,-74.93505,164.105194
40.92514,-74.94618,163.233231
40.92508,-74.94707,164.964828
40.92474,-74.94952,166.954391
40.92473,-74.94954,166.949219
40.92434,-74.95215,166.526352
40.92416,-74.95381,162.103119
40.9241,-74.95523,156.078827
40.92414,-74.95694,150.449966
40.92422,-74.95784,145.187943
40.92434,-74.95865,138.672012
40.92448,-74.95931,133.894867
40.92473,-74.9602,135.345825
40.92474,-74.96021,135.414307
40.925,-74.96094,136.341766
40.92543,-74.96186,139.360413
40.92771,-74.96562,152.255493
40.92801,-74.96624,151.670441
40.92833,-74.96707,148.450729
40.92859,-74.96794,146.152023
40.92886,-74.96915,144.209076
40.9291,-74.97068,142.273132
40.92923,-74.97211,138.964035
40.92937,-74.97897,145.869965
40.92946,-74.97981,150.756653
40.92963,-74.98073,152.986908
40.92964,-74.98073,153.166519
40.92987,-74.98161,156.952576
40.93013,-74.98231,157.731018
40.93163,-74.98576,161.70668
40.93207,-74.98703,165.668945
40.93228,-74.98795,165.388809
40.93243,-74.98896,169.770782
40.9328,-74.99316,182.307083
40.93316,-74.99532,187.911499
40.93427,-75.00017,194.974976
40.93488,-75.0034,202.721481
40.93545,-75.00747,209.994934
40.93571,-75.01008,215.463638
40.9358,-75.01197,218.67923
40.93579,-75.01409,217.211639
40.93571,-75.01513,217.756699
40.93545,-75.01666,212.36377
40.9336,-75.02482,195.392761
40.93344,-75.02539,195.204437
40.93209,-75.02926,194.061996
40.93146,-75.03152,191.5513
40.93146,-75.03154,191.531448
40.93053,-75.03501,188.473923
40.93018,-75.03596,187.265671
40.92907,-75.03854,187.518768
40.92847,-75.04016,184.256317
40.92748,-75.04321,174.908966
40.92572,-75.04762,167.675659
40.92373,-75.05363,160.086823
40.92322,-75.05549,158.470703
40.92301,-75.05653,156.990463
40.92277,-75.05832,155.507721
40.9227,-75.05976,151.902969
40.92271,-75.061,150.099625
40.9228,-75.06226,148.832275
40.92301,-75.06345,151.151535
40.92321,-75.06413,153.945038
40.92322,-75.06414,154.014297
40.92354,-75.06498,157.001877
40.92363,-75.06514,157.871216
40.92365,-75.0652,157.959122
40.92395,-75.06576,158.752548
40.92449,-75.06653,157.933548
40.92497,-75.06705,155.489838
40.92534,-75.0674,153.106308
40.9262,-75.06807,146.550705
40.9262,-75.06808,146.509918
40.92768,-75.06925,138.446411
40.92836,-75.06996,134.88179
40.92839,-75.07001,134.777756
40.92843,-75.07005,134.701324
40.92883,-75.07062,131.604446
40.92923,-75.07134,128.118561
40.92967,-75.07243,123.289467
40.92986,-75.07312,125.249947
40.93006,-75.07435,121.679535
40.9301,-75.07508,116.356384
40.93009,-75.07571,112.585648
40.93004,-75.07631,108.428215
40.92992,-75.07708,104.60247
40.92975,-75.07779,101.844063
40.92939,-75.07892,98.780334
40.92897,-75.08001,96.779152
40.92897,-75.08003,96.651398
40.92788,-75.08288,92.769676
40.92761,-75.08375,91.245781
40.92742,-75.08466,96.073326
40.92732,-75.08573,100.112236
40.92733,-75.08681,100.710159
40.92751,-75.08859,102.520973
40.92798,-75.09122,101.195717
40.92844,-75.09287,101.955078
40.9288,-75.0939,99.393509
40.92963,-75.09581,96.339058
40.93028,-75.097,95.976608
40.93152,-75.09877,95.428467
40.93153,-75.09877,95.491432
40.93336,-75.10132,92.637222
40.93337,-75.10132,92.661186
40.93384,-75.10192,92.462975
40.93418,-75.10228,91.902977
40.93451,-75.10258,91.82135
40.93489,-75.10287,91.530701
40.9353,-75.10313,92.571823
40.93546,-75.10321,92.402565
40.93546,-75.10322,92.376732
40.93596,-75.10344,90.801636
40.93646,-75.1036,91.689674
40.93688,-75.1037,91.781082
40.93711,-75.10372,91.972633
40.93714,-75.10373,92.0158
40.93859,-75.10383,93.610733
40.93907,-75.10393,94.459457
40.93946,-75.10406,94.271461
40.93948,-75.10406,94.338326
40.9402,-75.10439,96.581184
40.94082,-75.10478,97.165573
40.94082,-75.10479,97.055855
40.94098,-75.1049,97.587036
40.94359,-75.10714,98.36042
40.9454,-75.10849,102.782539
40.94809,-75.11029,98.168579
40.9491,-75.11111,100.020363
40.95146,-75.11349,95.433716
40.95264,-75.11448,95.695625
40.95356,-75.11511,96.338379
40.95441,-75.11559,96.25573
40.95529,-75.116,97.68705
40.95608,-75.1163,98.828979
40.95674,-75.11649,96.401283
40.95779,-75.11671,100.047096
40.96402,-75.11743,99.221367
40.96506,-75.11763,99.139061
40.96588,-75.11791,100.974876
40.96627,-75.1181,99.881561
40.96721,-75.11865,100.536148
40.96773,-75.11888,111.21817
40.96795,-75.11894,104.417213
40.96866,-75.11899,99.355003
40.9689,-75.11904,97.982727
40.96935,-75.11922,99.981247
40.96977,-75.11946,100.411537
40.97016,-75.11976,100.814133
40.9706,-75.12021,103.145805
40.97085,-75.12055,102.344765
40.97114,-75.1211,101.212364
40.97127,-75.12146,101.978119
40.97142,-75.12203,99.572647
40.97147,-75.12249,99.437111
40.97147,-75.12296,99.067116
40.97067,-75.12842,98.301323
40.97061,-75.12909,99.237617
40.97062,-75.12979,99.175507
40.97071,-75.1304,98.263618
40.97095,-75.13115,103.844322
40.9711,-75.13148,97.899231
40.97144,-75.13199,98.377525
40.97164,-75.13224,99.141838
40.97185,-75.13245,98.392639
40.97349,-75.13377,100.129257
40.97426,-75.13427,102.378197
40.97606,-75.13508,90.138153
40.9804,-75.13684,88.344307
40.98042,-75.13684,88.353523
40.98164,-75.13727,104.404991
40.98185,-75.13737,106.845558
40.98326,-75.13781,108.449745
40.98461,-75.13813,106.899452
40.9847,-75.13813,106.879684
40.98622,-75.13855,100.687943
40.98701,-75.13887,99.882744
40.9881,-75.13941,100.271576
40.98811,-75.13942,100.278267
40.99117,-75.14094,100.137962
40.99118,-75.14095,100.269341
40.99249,-75.14161,99.788399
40.99251,-75.14163,100.172043
40.99318,-75.14197,100.812645
40.99322,-75.14198,100.956093
40.99332,-75.14203,101.429306
40.99334,-75.14205,101.39595
40.99568,-75.14324,101.832664
40.99607,-75.14351,102.985512
40.99634,-75.14374,103.441864
40.99676,-75.1442,105.855721
40.99699,-75.14451,108.071365
40.99699,-75.14452,108.093147
40.99733,-75.14509,109.52655
40.9976,-75.14572,111.487122
40.99783,-75.14653,114.562492
40.99851,-75.152,124.470428
40.99854,-75.15272,126.816223
40.99848,-75.154,131.512024
40.99824,-75.15542,133.685623
40.99808,-75.156,135.393478
40.99509,-75.16491,156.503159
40.99439,-75.16653,162.956512
40.99439,-75.16654,163.04158
40.99415,-75.16703,163.694809
40.99414,-75.16704,163.618393
40.99056,-75.17425,150.736298
40.99056,-75.17426,150.71756
40.98974,-75.17619,143.155563
40.98549,-75.18785,126.429512
40.98483,-75.18926,126.18531
40.98418,-75.19033,126.485138
40.98418,-75.19034,126.48439
40.98365,-75.19107,127.213707
40.98308,-75.19176,127.6222
40.98248,-75.19238,127.529984
40.98246,-75.19239,127.671684
40.98024,-75.19447,127.399315
40.97985,-75.19495,128.250305
40.97963,-75.19529,129.389252
40.97963,-75.1953,129.371765
40.97932,-75.19588,129.814407
40.9791,-75.19645,129.460724
40.97888,-75.19736,128.085663
40.97879,-75.19809,128.960281
40.97878,-75.19866,129.163162
40.97888,-75.19966,128.580536
40.98132,-75.21063,142.75856
40.98132,-75.21067,143.163727
40.98148,-75.21132,142.940292
40.98148,-75.21135,142.97435
40.98167,-75.21201,143.417648
40.98209,-75.21301,144.070496
40.98255,-75.2138,141.19194
40.98414,-75.21591,146.609955
40.98456,-75.21673,145.130936
40.98475,-75.21726,145.567459
40.98497,-75.21823,143.867493
40.98511,-75.21997,144.301529
40.98512,-75.22,144.336929
40.9852,-75.22128,146.729965
40.98521,-75.22131,146.976944
40.98574,-75.22911,156.622055
40.98598,-75.23098,158.851212
40.9862,-75.23224,157.568253
40.98663,-75.23421,159.893082
40.98694,-75.23535,163.169998
40.99756,-75.26854,222.002472
40.99812,-75.26993,227.203094
40.99812,-75.26995,227.052429
41.0015,-75.27678,231.37178
41.0015,-75.27679,231.441025
41.0046,-75.28301,243.553848
41.0046,-75.28302,243.695892
41.0047,-75.28322,244.700455
41.00472,-75.28324,244.62674
41.00741,-75.28864,256.295593
41.00741,-75.28865,256.313416
41.00901,-75.29185,256.91922
41.00901,-75.29187,256.907928
41.01117,-75.2962,250.782867
41.01162,-75.29701,249.386276
41.01195,-75.29751,249.404282
41.01195,-75.29752,249.437668
41.01267,-75.29845,247.572433
41.01285,-75.29864,248.891663
41.01285,-75.29865,248.91217
41.01326,-75.29908,251.574905
41.01413,-75.29982,249.352051
41.01456,-75.30012,247.78746
41.02562,-75.30648,274.211456
41.02563,-75.30648,274.177246
41.02683,-75.30717,277.254974
41.02683,-75.30718,277.320099
41.02831,-75.30803,279.500458
41.02832,-75.30803,279.498657
41.03051,-75.30929,276.625122
41.03183,-75.30996,274.350159
41.03257,-75.31026,273.221954
41.03259,-75.31026,273.107788
41.03317,-75.31047,270.989044
41.0332,-75.31047,270.812897
41.03403,-75.31074,272.299438
41.03405,-75.31074,272.194611
41.03563,-75.31124,278.14566
41.03566,-75.31124,278.311829
41.03762,-75.31186,284.309387
41.03764,-75.31186,284.33725
41.046,-75.31448,302.148346
41.04603,-75.31448,301.958496
41.04845,-75.31523,299.743408
41.04846,-75.31524,299.780273
41.05138,-75.31614,295.07782
41.05138,-75.31615,295.164856
